variable,mean,lower_bound,upper_bound
2.0,294.00881658653844,293.90448798076926,294.1077836538461
3.0,151.85610504807693,151.78117307692307,151.92284134615383
4.0,123.55350697115385,123.47708413461538,123.61347115384616
5.0,33.440394230769236,33.39984375,33.48005288461539
6.0,21.33328293269231,21.305930288461536,21.361620192307694
7.0,16.389439663461538,16.36298076923077,16.41346153846154
8.0,14.23293533653846,14.207932692307692,14.255129807692308
9.0,12.394468990384615,12.369471153846154,12.415225961538463
10.0,11.830963701923078,11.808093750000001,11.85360576923077
11.0,11.100588701923078,11.075401442307692,11.122759615384615
12.0,10.40581826923077,10.383653846153846,10.42548076923077
13.0,9.57910360576923,9.554487980769231,9.600081730769231
14.0,9.050150961538462,9.02652403846154,9.069471153846154
15.0,8.634825240384615,8.613382211538461,8.652966346153846
16.0,8.704021153846153,8.684615384615384,8.721716346153848
17.0,8.347894711538462,8.32732451923077,8.36666826923077
18.0,8.091175961538461,8.072836538461539,8.107451923076923
19.0,7.556913461538462,7.537420673076923,7.575721153846154
20.0,7.4447367788461545,7.4252403846153845,7.461778846153846
21.0,7.582050961538462,7.562901442307693,7.600480769230769
22.0,7.830818990384615,7.811939903846154,7.846875
23.0,8.159975961538462,8.140384615384615,8.17764423076923
24.0,8.00896875,7.990144230769231,8.025721153846154
25.0,7.874606971153845,7.8552884615384615,7.891346153846154
26.0,7.611251923076923,7.594872596153847,7.628846153846154
27.0,6.91651875,6.898478365384616,6.9319711538461535
28.0,6.920327403846154,6.903365384615385,6.938543269230769
29.0,6.716258173076923,6.698959134615385,6.734216346153846
30.0,6.821594471153846,6.8056899038461545,6.837980769230769
31.0,6.524258653846154,6.50625,6.539985576923077
32.0,6.26347235576923,6.245673076923077,6.279567307692307
33.0,5.797192788461539,5.7818918269230775,5.811379807692307
34.0,5.4449,5.427805288461538,5.460576923076923
35.0,5.393332211538461,5.377084134615385,5.407211538461539
36.0,5.448791346153847,5.435096153846154,5.4646634615384615
37.0,5.217032451923077,5.200721153846154,5.23125
38.0,5.222208653846153,5.207692307692308,5.2384615384615385
39.0,5.363521394230769,5.3478365384615385,5.3774855769230765
40.0,5.244404326923077,5.229086538461538,5.258735576923077
41.0,5.597854807692308,5.583334134615385,5.6133028846153845
42.0,5.990369471153847,5.973959134615385,6.0048076923076925
43.0,5.585003365384615,5.569230769230769,5.5992788461538465
44.0,5.4524915865384616,5.4348557692307695,5.467307692307692
45.0,5.334550480769231,5.317788461538462,5.3483990384615385
46.0,4.586189423076923,4.57107451923077,4.600240384615384
47.0,4.599531009615385,4.585817307692308,4.6141826923076925
48.0,4.613750240384616,4.5978365384615385,4.628605769230769
49.0,4.24495,4.229807692307692,4.258495192307692
50.0,4.465659134615384,4.452485576923077,4.476923076923077
51.0,4.323549278846154,4.309536057692308,4.3375
52.0,3.8843870192307692,3.8721153846153844,3.8954326923076925
53.0,3.6968384615384617,3.6833341346153845,3.708653846153846
54.0,3.3147240384615384,3.3019230769230767,3.3259615384615384
55.0,3.370082211538462,3.3582548076923078,3.3826923076923077
56.0,3.2948290865384617,3.2826923076923076,3.306091346153846
57.0,3.187558894230769,3.174519230769231,3.1978365384615386
58.0,3.1299,3.1173076923076923,3.141346153846154
59.0,3.1169819711538462,3.1059302884615385,3.128846153846154
60.0,3.104109855769231,3.0915072115384614,3.115625
61.0,3.189802644230769,3.1770841346153844,3.2015240384615384
62.0,3.129940625,3.1179495192307694,3.1414278846153847
63.0,3.118220913461539,3.1052884615384615,3.1300480769230767
64.0,2.9797317307692306,2.968028846153846,2.9908653846153848
65.0,2.96171875,2.9501610576923074,2.971875
66.0,2.7524463942307693,2.7408653846153848,2.7634615384615384
67.0,2.5115377403846155,2.5009615384615387,2.5216346153846154
68.0,2.240498076923077,2.230769230769231,2.250721153846154
69.0,2.522622596153846,2.5125,2.5315721153846154
70.0,2.295642307692308,2.2853365384615385,2.3053701923076924
71.0,2.171656730769231,2.161778846153846,2.1810096153846152
72.0,2.095383173076923,2.083653846153846,2.1052884615384615
73.0,2.395765625,2.3858173076923075,2.40625
74.0,2.1367685096153846,2.1270841346153846,2.1454326923076925
75.0,2.057540625,2.0478365384615387,2.0665865384615385
76.0,1.9267221153846152,1.9172283653846154,1.935576923076923
77.0,1.913232451923077,1.9028052884615385,1.921956730769231
78.0,1.9229884615384614,1.9129807692307692,1.9317307692307693
79.0,2.033182451923077,2.02371875,2.043269230769231
80.0,2.0285163461538462,2.018189903846154,2.0375
81.0,2.0844120192307694,2.0739591346153845,2.0932692307692307
82.0,1.9044403846153846,1.8959134615384616,1.9141826923076923
83.0,1.8872495192307692,1.876923076923077,1.895673076923077
84.0,1.8115252403846154,1.8028846153846154,1.8194711538461539
85.0,1.8946026442307693,1.8841346153846155,1.9045673076923078
86.0,1.8003788461538461,1.79246875,1.8086538461538462
87.0,1.939208173076923,1.930048076923077,1.9488798076923077
88.0,1.8379084134615384,1.8283653846153847,1.8473557692307692
89.0,1.694712980769231,1.6862980769230769,1.7024038461538462
90.0,1.7608502403846154,1.753125,1.7685096153846154
91.0,1.7033009615384616,1.6947115384615385,1.7117788461538461
92.0,1.411888701923077,1.403125,1.4194711538461537
93.0,1.3108031249999998,1.3026442307692307,1.3185096153846154
94.0,1.3771622596153845,1.3689903846153846,1.3846971153846155
95.0,1.38928125,1.3807692307692307,1.396875
96.0,1.3181072115384616,1.3096153846153846,1.3259615384615384
97.0,1.1691663461538462,1.1621802884615384,1.1759615384615385
98.0,1.2779533653846153,1.2699519230769232,1.2858173076923076
99.0,1.2736786057692306,1.2657860576923077,1.2807692307692307
100.0,1.3273271634615385,1.3203533653846153,1.3348557692307692
101.0,1.2695365384615385,1.2617788461538462,1.275721153846154
102.0,1.4207990384615383,1.4125,1.4284471153846154
103.0,1.3742718749999998,1.3658653846153845,1.3822115384615385
104.0,1.4277891826923077,1.4194711538461537,1.4362980769230769
105.0,1.4958514423076923,1.4876610576923077,1.5034471153846154
106.0,1.325107451923077,1.3181899038461538,1.3326923076923076
107.0,1.235728605769231,1.2278846153846155,1.2423076923076923
108.0,1.2343307692307692,1.226923076923077,1.2414278846153848
109.0,1.0452913461538462,1.0383822115384616,1.0514423076923076
110.0,0.983570673076923,0.9771634615384616,0.989423076923077
111.0,0.9700896634615384,0.9632211538461538,0.9764423076923077
112.0,0.8945427884615385,0.8883822115384615,0.8997596153846154
113.0,0.8228225961538461,0.8168269230769231,0.8286057692307692
114.0,0.7545802884615385,0.7483173076923076,0.7600961538461538
115.0,0.8217966346153847,0.815625,0.8278846153846153
116.0,0.8836365384615384,0.8766826923076924,0.8894230769230769
117.0,0.9766985576923076,0.9694711538461539,0.9826923076923076
118.0,1.0566358173076924,1.049439903846154,1.0634615384615385
119.0,0.998542548076923,0.9920673076923077,1.0052884615384616
120.0,0.9724300480769231,0.9649038461538462,0.9788461538461538
121.0,0.8897629807692308,0.8841346153846154,0.8951923076923077
122.0,0.94571875,0.9391826923076924,0.9519230769230769
123.0,0.996386298076923,0.9899038461538462,1.003206730769231
124.0,0.9432901442307692,0.9365384615384615,0.9497596153846154
125.0,0.9540588942307693,0.9473557692307693,0.9605769230769231
126.0,0.87465625,0.8680288461538461,0.8807692307692307
127.0,0.8739889423076923,0.8679495192307692,0.8798076923076923
128.0,0.8879497596153847,0.88125,0.8939903846153846
129.0,0.9227151442307693,0.9163461538461538,0.9290865384615384
130.0,0.8764125,0.8701923076923077,0.8822932692307692
131.0,0.8614353365384616,0.8552884615384615,0.8675480769230769
132.0,0.7072502403846154,0.7016033653846154,0.7127403846153846
133.0,0.7590653846153845,0.7528846153846154,0.7641826923076923
134.0,0.6840608173076923,0.678125,0.6891826923076924
135.0,0.7496661057692308,0.74375,0.7548076923076923
136.0,0.7640418269230769,0.7584134615384616,0.7694711538461538
137.0,0.7008504807692307,0.6954326923076923,0.7060913461538462
138.0,0.9221894230769231,0.915625,0.9286057692307692
139.0,0.8964713942307692,0.8903846153846153,0.9015240384615385
140.0,0.95984375,0.9533653846153847,0.9665865384615384
141.0,0.76415,0.7586538461538461,0.7699519230769231
142.0,0.7733322115384615,0.7673076923076924,0.7790865384615384
143.0,0.6893286057692307,0.6834134615384615,0.6949519230769231
144.0,0.7740096153846153,0.7677884615384616,0.7800480769230769
145.0,0.7544353365384616,0.7480769230769231,0.7600961538461538
146.0,0.71159375,0.7057692307692308,0.7165865384615384
147.0,0.6827314903846154,0.6766826923076923,0.6882211538461539
148.0,0.620053125,0.6146634615384615,0.6252403846153847
149.0,0.6075423076923077,0.6021634615384616,0.6125817307692308
150.0,0.5935509615384615,0.5882211538461538,0.598798076923077
151.0,0.606834375,0.6014423076923077,0.6117788461538461
152.0,0.6393788461538461,0.6336538461538461,0.6450336538461539
153.0,0.7081973557692307,0.7026442307692308,0.7139423076923077
154.0,0.6635096153846154,0.6583341346153847,0.6680288461538462
155.0,0.7771286057692307,0.7709134615384615,0.7826923076923077
156.0,0.7375519230769231,0.7314110576923077,0.7427884615384616
157.0,0.7159490384615385,0.7100961538461539,0.7209134615384616
158.0,0.6992533653846154,0.6939903846153846,0.7045673076923077
159.0,0.6402370192307691,0.6346153846153846,0.6451923076923077
160.0,0.6603117788461539,0.6543269230769231,0.6652259615384616
161.0,0.7528733173076924,0.746875,0.7581730769230769
162.0,0.686495673076923,0.68125,0.6911875000000001
163.0,0.5499163461538461,0.5451923076923076,0.5550480769230769
164.0,0.5762572115384615,0.5706730769230769,0.5814903846153846
165.0,0.6075545673076923,0.6021634615384616,0.6125
166.0,0.49587860576923076,0.4908653846153846,0.5000817307692308
167.0,0.4232540865384615,0.4189903846153846,0.42740384615384613
168.0,0.54796875,0.5432692307692307,0.5526442307692307
169.0,0.46467668269230766,0.4598557692307692,0.46875
170.0,0.4396932692307692,0.43533653846153847,0.4442307692307692
171.0,0.4979461538461538,0.49375,0.5024038461538461
172.0,0.4603026442307692,0.45576923076923076,0.4641826923076923
173.0,0.39094471153846155,0.3872596153846154,0.39447115384615383
174.0,0.4614802884615385,0.4564903846153846,0.4658653846153846
175.0,0.45767259615384615,0.45264423076923077,0.4620192307692308
176.0,0.43466009615384615,0.42980769230769234,0.4389423076923077
177.0,0.4895670673076923,0.48485576923076923,0.49399038461538464
178.0,0.5254624999999999,0.5204326923076923,0.5300480769230769
179.0,0.5804173076923076,0.5742788461538462,0.5860576923076923
180.0,0.6203887019230769,0.6149038461538462,0.6252403846153847
181.0,0.6092096153846154,0.6037668269230769,0.6141826923076923
182.0,0.45111225961538465,0.4466346153846154,0.45576923076923076
183.0,0.5027985576923076,0.4980769230769231,0.5074519230769231
184.0,0.4952980769230769,0.49014423076923075,0.49951923076923077
185.0,0.5078947115384616,0.503125,0.5122596153846154
186.0,0.4635125,0.45865384615384613,0.4675480769230769
187.0,0.43715240384615384,0.4326923076923077,0.44134615384615383
188.0,0.40269687499999995,0.39871875,0.4064903846153846
189.0,0.42248413461538464,0.4182692307692308,0.42628365384615385
190.0,0.4130266826923077,0.40841346153846153,0.4173076923076923
191.0,0.35104014423076924,0.3471153846153846,0.3548076923076923
192.0,0.32804927884615387,0.32379807692307694,0.3317307692307692
193.0,0.31420048076923074,0.3105769230769231,0.3175480769230769
194.0,0.3136836538461538,0.30985576923076924,0.31666826923076924
195.0,0.33475024038461537,0.33076923076923076,0.33822115384615387
196.0,0.37455048076923075,0.3701923076923077,0.3786057692307692
197.0,0.3538831730769231,0.34975961538461536,0.3581730769230769
198.0,0.35227067307692306,0.34783653846153845,0.35625
199.0,0.3264425480769231,0.32259615384615387,0.3300480769230769
200.0,0.27651322115384613,0.27307692307692305,0.2798076923076923
201.0,0.3117237980769231,0.3076923076923077,0.31514423076923076
202.0,0.35227620192307696,0.3483173076923077,0.3557692307692308
203.0,0.31665120192307694,0.3125,0.32019230769230766
204.0,0.38299807692307697,0.3786057692307692,0.3870192307692308
205.0,0.4174620192307692,0.4127403846153846,0.42123557692307695
206.0,0.4573543269230769,0.45264423076923077,0.4617788461538462
207.0,0.4818709134615385,0.4766033653846154,0.48653846153846153
208.0,0.390951201923077,0.38629807692307694,0.3951923076923077
209.0,0.3402269230769231,0.33653846153846156,0.34375
210.0,0.3200009615384615,0.3161057692307692,0.32403846153846155
211.0,0.34229951923076923,0.3387019230769231,0.34591346153846153
212.0,0.3427608173076923,0.3387019230769231,0.34639423076923076
