variable,mean,lower_bound,upper_bound
41.0,1.4840176247288503,1.4783080260303687,1.490552874186551
42.0,1.5747542028199566,1.5686008676789587,1.581887201735358
43.0,1.7544208242950108,1.748644251626898,1.7609815618221258
44.0,1.8662044468546637,1.8598156182212582,1.8736873644251628
45.0,1.8020836496746204,1.7954606832971802,1.8093817787418656
46.0,1.5569246203904556,1.551382863340564,1.5637201735357917
47.0,1.4670473156182213,1.461090021691974,1.4739696312364425
48.0,1.547489967462039,1.540943600867679,1.554229934924078
49.0,1.5168610357917571,1.5107104121475055,1.523090835140998
50.0,1.459198752711497,1.4537227494577005,1.4663774403470715
51.0,1.5712087852494576,1.5652114967462039,1.5774132321041214
52.0,1.5454871203904557,1.5399483459869847,1.5523318872017353
53.0,1.441439669197397,1.436144251626898,1.4480748373101953
54.0,1.4376983459869848,1.4320770065075923,1.4440075921908895
55.0,1.4672864696312364,1.4613149403470715,1.4741483188720175
56.0,1.4222561008676788,1.4164859002169197,1.4281453362255965
57.0,1.3225687364425163,1.316702819956616,1.3290401301518437
58.0,1.3150680585683296,1.3092462039045554,1.3210412147505424
59.0,1.44614818329718,1.4406182212581344,1.4529555314533622
60.0,1.3573389370932756,1.3514993221258134,1.3637472885032538
61.0,1.3044255694143168,1.2994848156182213,1.310330802603037
62.0,1.262545417570499,1.2574566160520608,1.2687524403470716
63.0,0.893843546637744,0.8893247017353579,0.8991323210412148
64.0,0.8438443600867679,0.8394793926247288,0.848562906724512
65.0,0.7641732646420825,0.7596258134490239,0.7691160520607375
66.0,0.8476691973969631,0.8435466377440347,0.8527657266811279
67.0,0.7370242678958786,0.7329175704989154,0.7414587852494577
68.0,0.7500840563991323,0.7458865238611714,0.7547451193058569
69.0,0.7330009490238611,0.72912147505423,0.7372559652928417
70.0,0.7362018709327549,0.7316973969631236,0.740552874186551
71.0,0.7149876626898047,0.7109544468546638,0.7200379609544468
72.0,0.6640749728850326,0.6601138828633406,0.6685195227765727
73.0,0.728165672451193,0.7241052060737527,0.7324183839479392
74.0,0.6664151301518438,0.6622830802603037,0.670824295010846
75.0,0.6079472613882863,0.60412147505423,0.6121203904555315
76.0,0.5924591919739696,0.5888908622559653,0.5968004338394793
77.0,0.5907996203904555,0.5871746203904555,0.5947668112798264
78.0,0.5862851138828633,0.5826544197396963,0.59029284164859
79.0,0.5536876355748372,0.5501626898047722,0.5574837310195228
80.0,0.5641641811279826,0.5605557212581346,0.5681941431670282
81.0,0.5995930043383948,0.5961225596529284,0.6038503253796096
82.0,0.5100511117136659,0.5066431670281996,0.5143709327548807
83.0,0.47410723969631235,0.47071583514099785,0.4780368763557484
84.0,0.5049953904555314,0.5016268980477223,0.5089910520607375
85.0,0.5045988340563992,0.5012201735357917,0.5085412147505423
86.0,0.4639284164859002,0.46068329718004336,0.46786876355748375
87.0,0.44752752169197396,0.44427874186550975,0.4514642082429501
88.0,0.4244212310195228,0.4210954446854664,0.42787418655097614
89.0,0.3950383676789588,0.3919468546637744,0.39831887201735355
90.0,0.42196786876355746,0.41879067245119306,0.4255694143167028
91.0,0.48374552603036874,0.4802060737527115,0.48739154013015185
92.0,0.5040508405639913,0.500677874186551,0.5078633405639913
93.0,0.5021698752711496,0.49877982646420826,0.5058297180043384
94.0,0.5164120119305856,0.512968953362256,0.5203362255965293
95.0,0.41388272776572665,0.4106561822125813,0.4171637744034707
96.0,0.34695431127982646,0.3440889370932755,0.3502329175704989
97.0,0.3057710140997831,0.30323468004338394,0.30870390455531455
98.0,0.28322952819956615,0.2807754880694143,0.28619848156182215
99.0,0.25327223427331885,0.25081344902386116,0.2558297180043384
100.0,0.20259368221258134,0.20051518438177873,0.20512472885032537
101.0,0.17192678958785249,0.16987527114967463,0.17421366594360085
102.0,0.11649891540130151,0.11483188720173536,0.1181287960954447
103.0,0.08027562364425163,0.07904013015184382,0.08188720173535792
104.0,0.05918126355748373,0.05789045553145336,0.06046637744034707
105.0,0.03946353036876356,0.03850325379609545,0.040536876355748375
106.0,0.038259354663774406,0.037283080260303685,0.03931670281995662
107.0,0.024364967462039047,0.02359002169197397,0.025216919739696312
108.0,0.018872830802603036,0.01816702819956616,0.01965835140997831
109.0,0.01372234273318872,0.013150759219088938,0.014370932754880694
110.0,0.008768031453362257,0.00827006507592191,0.009219088937093275
111.0,0.005515591106290673,0.005151843817787419,0.0058297180043383945
112.0,0.0037677603036876356,0.0033893709327548808,0.004067245119305857
113.0,0.0025642624728850327,0.0023047722342733187,0.0028470715835141
