variable,mean,lower_bound,upper_bound
134.0,6982.866666666667,6891.5,7076.2
135.0,7142.333333333333,7027.6,7224.3
136.0,7162.933333333333,7021.8,7266.6
137.0,6773.133333333333,6624.8,6938.8
138.0,7814.933333333333,7704.8,7938.6
139.0,7615.4,7495.3,7728.4
140.0,8448.333333333334,8327.6,8559.9
141.0,6784.333333333333,6711.8,6859.8
142.0,6803.8,6658.6,6905.3
143.0,6347.133333333333,6249.8,6441.8
144.0,6904.066666666667,6798.2,7019.3
145.0,6682.133333333333,6568.4,6820.9
146.0,6144.733333333334,5957.4,6308.8
147.0,5705.333333333333,5561.7,5816.6
148.0,5297.266666666666,5198.3,5366.5
149.0,5261.933333333333,5160.7,5348.3
150.0,5467.6,5371.3,5533.7
151.0,5644.6,5551.3,5820.4
152.0,5705.066666666667,5601.2,5840.0
153.0,6096.4,5979.7,6192.6
154.0,5673.0,5599.8,5772.0
155.0,6290.4,6178.1,6375.9
156.0,6389.866666666667,6315.5,6481.9
157.0,6001.333333333333,5910.1,6115.5
158.0,5971.8,5889.4,6046.3
159.0,5878.6,5796.1,5978.4
160.0,6143.2,6060.5,6248.3
161.0,6724.666666666667,6609.3,6838.7
162.0,6461.6,6338.3,6581.1
163.0,5099.266666666666,5008.7,5198.6
164.0,5293.333333333333,5206.2,5362.3
165.0,5337.666666666667,5231.6,5412.6
166.0,4587.133333333333,4516.3,4674.4
167.0,4159.4,4048.7,4285.1
168.0,4900.2,4816.8,4969.3
169.0,4507.133333333333,4409.3,4614.6
170.0,4306.466666666666,4240.0,4366.6
171.0,4561.066666666667,4470.7,4631.0
172.0,4417.4,4360.1,4488.4
173.0,4054.5333333333333,3947.5,4129.2
174.0,4343.333333333333,4266.8,4432.1
175.0,4451.4,4333.7,4617.2
176.0,4736.733333333334,4642.5,4808.4
177.0,5440.466666666666,5291.9,5589.2
178.0,5511.4,5333.4,5605.3
179.0,5935.266666666666,5798.7,6058.5
180.0,6095.066666666667,6003.8,6211.3
181.0,6019.066666666667,5948.1,6088.5
182.0,4507.0,4429.7,4581.7
183.0,4923.6,4827.9,5018.0
184.0,4625.8,4536.7,4736.7
185.0,4536.666666666667,4453.8,4606.1
186.0,4154.466666666666,4033.7,4283.5
187.0,3963.6,3916.6,4041.9
188.0,3926.866666666667,3837.0,4021.5
189.0,3864.9333333333334,3790.6,3934.4
190.0,3909.733333333333,3835.0,3993.5
191.0,3543.5333333333333,3478.1,3626.1
192.0,3426.8,3327.8,3511.9
193.0,3320.3333333333335,3254.4,3398.4
194.0,3399.4,3314.1,3520.1
195.0,3912.866666666667,3811.6,3986.4
196.0,4724.0,4643.3,4825.6
197.0,4766.866666666667,4645.0,4880.2
198.0,4614.066666666667,4495.0,4691.3
199.0,4042.4,3961.2,4133.0
200.0,3580.2,3477.0,3649.6
