variable,mean,lower_bound,upper_bound
66.0,1.5563160363529758,1.5500819407798299,1.5640574611550866
67.0,1.5259454705364996,1.5196423336265026,1.532541776605101
68.0,1.5154536792729405,1.509624596892407,1.5218877162122544
69.0,1.3727459689240693,1.3663148636763411,1.3801404280269716
70.0,1.3662711814717092,1.3605980650835532,1.3726180005863384
71.0,1.335819554382879,1.3302050718264438,1.342274992670771
72.0,1.4005299032541778,1.394555702140135,1.4075051304602755
73.0,1.3256643213133978,1.3202873057754325,1.332014072119613
74.0,1.3256860158311345,1.3204338903547346,1.332600410436822
75.0,1.3183312811492232,1.3128114922310172,1.3248314277338025
76.0,1.343429199648197,1.3377308707124012,1.350190559953093
77.0,1.4395826737027264,1.4344766930518908,1.4457637056581647
78.0,1.4970142187041922,1.49091175608326,1.5038578129580769
79.0,1.5554324245089417,1.548959249486954,1.5627848138375842
80.0,1.5285099677513927,1.5230137789504543,1.535326883611844
81.0,1.4867204632072706,1.480650835532102,1.4939900322486075
82.0,1.3953664614482557,1.3896218117854002,1.4021281149223102
83.0,1.4772656112576956,1.4712694224567575,1.4834825564350629
84.0,1.409089270008795,1.4027644385810611,1.4163468191146291
85.0,1.6020551158018177,1.5961594840222808,1.6096452653180886
86.0,1.7072351216652006,1.7016503957783642,1.7150395778364116
87.0,1.6004966285546762,1.5942538844913514,1.6068601583113455
88.0,1.480445617121079,1.473761360304896,1.4877335092348285
89.0,1.5095690413368514,1.504054382878921,1.5167572559366753
90.0,1.5145664028144241,1.507915567282322,1.521694517736734
91.0,1.408051890941073,1.4021781002638523,1.4151741424802111
92.0,1.4342705951333918,1.4284667253004983,1.4406332453825859
93.0,1.5254036939313984,1.5194957490472003,1.532395192025799
94.0,1.4446669598358253,1.439167399589563,1.4518202873057753
95.0,1.3030822339489885,1.2969803576663734,1.3094400469070653
96.0,1.293828789211375,1.2883318674875404,1.30064497214893
97.0,1.2107455291703313,1.2056581647610671,1.2175781295807682
98.0,1.0968425681618295,1.0917619466432131,1.1028024039871005
99.0,1.0373279097038992,1.0316622691292876,1.043242450894166
100.0,1.0576506889475226,1.051890941072999,1.0634711228378775
101.0,1.025182351216652,1.0197889182058046,1.0312225153913808
102.0,1.0456461448255643,1.04099369686309,1.0510114335971856
103.0,0.96010715332747,0.954998534154207,0.9655526238639696
104.0,0.7868201407211961,0.78246848431545,0.7918498973907945
105.0,0.6927757255936675,0.6888009381413075,0.6978891820580475
106.0,0.6577119613016711,0.6534740545294635,0.6625622984462035
107.0,0.7091772207563765,0.7050718264438581,0.7137203166226913
108.0,0.767335092348285,0.7628261506889475,0.7726473175021987
109.0,0.8223311345646438,0.817795367927294,0.827469950161243
110.0,0.6873488712987393,0.6833273233655819,0.6925121665200822
111.0,0.5939464966285547,0.5901495162708883,0.5984048666080328
112.0,0.5774482556435063,0.5738786279683378,0.5816476106713574
113.0,0.5211588976839637,0.5177367340955732,0.525065963060686
114.0,0.5066291410143653,0.5025885370858986,0.5111404280269716
115.0,0.5671373497508063,0.5634711228378775,0.5710935209615948
116.0,0.5115857519788919,0.5080621518616242,0.5156845499853415
117.0,0.5604737613603049,0.556385077689827,0.5646904133685137
118.0,0.5751732629727353,0.5715332746995017,0.5795954265611257
119.0,0.527995162708883,0.5246262093227793,0.5326883611844034
120.0,0.5854101436528878,0.5816476106713574,0.590002931691586
121.0,0.6579648197009675,0.6539138082673702,0.6624157138669012
122.0,0.5897877455291703,0.5858985634711228,0.5941072999120492
123.0,0.5999881266490765,0.5961094986807388,0.6043682204632073
124.0,0.5589566109645264,0.5555555555555556,0.5625916153620639
125.0,0.6431366168279097,0.6392553503371445,0.6476106713573732
126.0,0.7024445910290238,0.6982789504544121,0.707856933450601
127.0,0.7314613016710643,0.7267663441805922,0.7364409264145412
128.0,0.7470181764878334,0.742597478745236,0.751685722661976
129.0,0.6535334212840809,0.6493696863090003,0.658311345646438
130.0,0.6756017296980358,0.6710642040457344,0.6798592788038699
131.0,0.7037666373497508,0.6997947815889768,0.7082966871885078
132.0,0.7485879507475813,0.7445030782761654,0.753344766930519
133.0,0.7637418645558487,0.7594047200234535,0.7685895631779537
134.0,0.6626893872764585,0.658897683963647,0.6674462034593961
135.0,0.6330952799765466,0.6289944297859865,0.6382292582820287
136.0,0.6943557607739667,0.6904133685136323,0.6993550278510701
137.0,0.6611442392260334,0.6567955145118733,0.6653940193491645
138.0,0.6754224567575491,0.6716505423629434,0.6807387862796834
139.0,0.823819114629141,0.8195543828789211,0.8294221635883905
140.0,0.9015117267663442,0.8972442099091176,0.9063324538258575
141.0,0.8081392553503371,0.8038698328935796,0.8132512459689241
142.0,0.582439900322486,0.5787159190853123,0.5873644092641455
143.0,0.46750249193784815,0.46467311638815595,0.470976253298153
144.0,0.4402276458516564,0.4369686309000293,0.4438581061272354
145.0,0.40124347698622104,0.3979271474640868,0.4050131926121372
146.0,0.4109862210495456,0.4076517150395778,0.41454119026678393
147.0,0.4933485781295807,0.49017883318674876,0.4973614775725594
148.0,0.5073924069187922,0.5038111990618587,0.5111404280269716
149.0,0.49653503371445323,0.49325710935209616,0.5007329228965113
150.0,0.48448358252711815,0.48094400469070653,0.48841981823512165
151.0,0.5098204338903548,0.5061565523306948,0.5137789504544122
152.0,0.47460114335971854,0.4711228378774553,0.4787452360011727
153.0,0.5053853708589856,0.5014658457930226,0.5093814130753445
154.0,0.5187443564936969,0.5153913808267371,0.5231603635297567
155.0,0.5324894459102902,0.5288771621225447,0.5365461741424803
156.0,0.5320631779536793,0.5284374083846379,0.5362063910876576
157.0,0.5289343301084727,0.5253091468777484,0.5328349457637056
158.0,0.5305312225153914,0.5268249780123131,0.5350337144532396
159.0,0.4516646144825564,0.4482056581647611,0.45543828789211377
160.0,0.4570404573438874,0.4535326883611844,0.4608619173262973
161.0,0.5321168279097039,0.5279976546467312,0.5364995602462621
162.0,0.48682981530343006,0.4835825271181472,0.49017883318674876
163.0,0.4219231896804456,0.4184989739079449,0.4255350337144532
164.0,0.4914717091761947,0.48798006449721487,0.49530929346232777
165.0,0.4238500439753738,0.4206977425974787,0.4277338024039871
166.0,0.3519805042509528,0.34882131339783057,0.35561418938727646
167.0,0.3841691586045148,0.38092333626502495,0.38800938141307534
168.0,0.3163563471122838,0.31354441512752856,0.3194077982996189
169.0,0.3334799179126356,0.3306948109058927,0.33670477865728526
170.0,0.3020055702140135,0.2991791263559074,0.3048959249486954
171.0,0.25632483142773377,0.25368792143066554,0.2593081207856933
172.0,0.26672999120492524,0.2644385810612723,0.2695690413368514
173.0,0.3093015244796247,0.3067515391380827,0.3125183230724128
174.0,0.2743314277338024,0.2717678100263852,0.277338024039871
175.0,0.25583391967165053,0.25344473761360303,0.2588683670477866
176.0,0.2296624157138669,0.22735268249780125,0.23233655819407797
177.0,0.21323043095866315,0.21108179419525067,0.21591908531222515
178.0,0.24242656112576957,0.23981237173849312,0.24538258575197888
179.0,0.21552418645558485,0.21337716212254473,0.21841102316036354
180.0,0.200051890941073,0.19788918205804748,0.20257988859571974
181.0,0.174298739372618,0.1720902961008502,0.17663441805922017
182.0,0.20043550278510702,0.198182351216652,0.20316622691292877
183.0,0.2021369099970683,0.1999413661682791,0.2047786572852536
184.0,0.1800584872471416,0.17810026385224276,0.18249780123131046
185.0,0.13816446789797712,0.1361770741717971,0.1404280269715626
186.0,0.1568175021987687,0.15493990032248608,0.15919085312225154
187.0,0.13727074171797127,0.13544415127528583,0.13940193491644678
188.0,0.12503474054529465,0.12327763119319847,0.12679566109645266
189.0,0.11544253884491351,0.11374963353855175,0.11726766344180592
190.0,0.10900806215186162,0.10744649662855468,0.11096452653180885
191.0,0.12192172383465259,0.12019935502785108,0.12357080035180298
192.0,0.13063896218117851,0.12899442978598652,0.13265904426854294
193.0,0.12164892993257109,0.12019935502785108,0.12342421577250073
194.0,0.12913339196716506,0.12723541483435943,0.1310466138962181
195.0,0.1930526238639695,0.1907065376722369,0.19554382878921137
196.0,0.19203327469950163,0.19012019935502786,0.19441776605101144
197.0,0.17429536792729405,0.1720902961008502,0.17663441805922017
198.0,0.09134300791556728,0.08985634711228378,0.09293462327763119
199.0,0.04335605394312518,0.04221635883905013,0.04456171210788625
200.0,0.02951363236587511,0.02873057754324245,0.030536206391087672
201.0,0.028456610964526532,0.027704485488126648,0.029463500439753737
202.0,0.020367634124890063,0.019642333626502494,0.021254763998827322
203.0,0.01764526531808854,0.0168572266197596,0.018323072412782176
204.0,0.019301671064204048,0.01861624157138669,0.020082087364409265
205.0,0.019460715332746997,0.01861624157138669,0.020228671943711522
206.0,0.01497537379067722,0.014365288771621226,0.015684549985341543
207.0,0.013089856347112284,0.012459689240691879,0.013632365875109938
208.0,0.010069627675168571,0.00952799765464673,0.01070067428906479
209.0,0.006873644092641454,0.006449721489299325,0.00732922896511287
210.0,0.0029542656112576957,0.002638522427440633,0.0032248607446496626
211.0,0.0034986807387862797,0.0032248607446496626,0.0038111990618586926
212.0,0.00118894752272061,0.0010260920551158018,0.0013192612137203166
213.0,0.0003400899234746299,,
